job_id,asset_id,section_id,department,job_type,criticality,condition_score,age_days,days_since_last_maint,dept_code,safety_code,section_speed,section_length,is_statutory,latent_degradation_factor,true_priority,true_duration_p50,true_duration_p90,cost_of_waiting
HIST-JOB-00658,AST-TRD-0249,SEC-NDLS-GZB-DN,TRD,CANTILEVER_ADJUSTMENT,3,0.841,179,142,1,1,130,25.5,0,1.071,0.312,57,67,1.23
HIST-JOB-00659,AST-ENG-0072,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.922,1280,42,0,0,130,25.5,0,1.067,0.392,39,72,1.85
HIST-JOB-00660,AST-TRD-0255,SEC-NDLS-GZB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.837,2109,71,1,1,130,25.5,0,0.851,0.41,48,63,2.01
HIST-JOB-00661,AST-ENG-0112,SEC-NDLS-GZB-DN,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.79,1343,178,0,3,130,25.5,0,0.651,0.47,89,138,2.57
HIST-JOB-00662,AST-ENG-0252,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.958,777,119,0,0,130,25.5,0,0.645,0.259,40,50,0.88
HIST-JOB-00663,AST-S_A-0244,SEC-ALJN-CNB-DN,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.431,1795,253,2,2,130,302.0,0,1.207,0.71,46,81,5.4
HIST-JOB-00664,AST-S_A-0123,SEC-GZB-ALJN-UP,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.743,146,340,2,2,140,106.0,0,0.5,0.546,43,92,3.36
HIST-JOB-00665,AST-TRD-0202,SEC-ALJN-CNB-UP,TRD,CANTILEVER_ADJUSTMENT,3,0.749,1546,360,1,1,130,302.0,0,0.733,0.434,49,65,2.23
HIST-JOB-00666,AST-TRD-0163,SEC-GZB-ALJN-UP,TRD,CANTILEVER_ADJUSTMENT,3,0.785,429,130,1,1,140,106.0,1,1.348,0.426,51,85,2.15
HIST-JOB-00667,AST-S_A-0083,SEC-NDLS-GZB-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.655,2073,251,2,2,130,25.5,0,0.985,0.521,35,45,3.09
HIST-JOB-00668,AST-TRD-0015,SEC-ALJN-CNB-UP,TRD,CANTILEVER_ADJUSTMENT,3,0.839,331,190,1,1,130,302.0,0,0.5,0.36,47,79,1.59
HIST-JOB-00669,AST-ENG-0081,SEC-ALJN-CNB-DN,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.941,617,11,0,2,130,302.0,0,0.778,0.401,54,93,1.93
HIST-JOB-00670,AST-TRD-0069,SEC-ALJN-CNB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.419,592,314,1,1,130,302.0,0,1.206,0.62,47,78,4.23
HIST-JOB-00671,AST-TRD-0115,SEC-NDLS-GZB-DN,TRD,CANTILEVER_ADJUSTMENT,3,0.831,1214,111,1,1,130,25.5,0,0.821,0.366,49,83,1.64
HIST-JOB-00672,AST-ENG-0206,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.936,996,55,0,0,130,25.5,0,1.121,0.355,42,61,1.55
HIST-JOB-00673,AST-S_A-0254,SEC-ALJN-CNB-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.876,1567,97,2,2,130,302.0,0,0.993,0.409,35,54,2.0
HIST-JOB-00674,AST-ENG-0067,SEC-NDLS-GZB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.957,892,107,0,3,130,25.5,0,0.959,0.248,117,157,0.81
HIST-JOB-00675,AST-S_A-0135,SEC-NDLS-GZB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.663,1219,356,2,2,130,25.5,0,0.5,0.529,22,49,3.18
HIST-JOB-00676,AST-TRD-0069,SEC-ALJN-CNB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.729,1907,137,1,1,130,302.0,0,1.146,0.516,32,70,3.04
HIST-JOB-00677,AST-TRD-0171,SEC-ALJN-CNB-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.732,1630,226,1,1,130,302.0,1,0.862,0.479,48,76,2.66
HIST-JOB-00678,AST-TRD-0130,SEC-GZB-ALJN-DN,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.719,1511,320,1,1,140,106.0,0,0.808,0.459,33,55,2.46
HIST-JOB-00679,AST-S_A-0240,SEC-GZB-ALJN-UP,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.251,601,296,2,2,140,106.0,1,1.369,0.868,42,55,7.75
HIST-JOB-00680,AST-ENG-0144,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.651,1359,281,0,0,130,25.5,0,1.04,0.459,26,55,2.46
HIST-JOB-00681,AST-S_A-0285,SEC-GZB-ALJN-DN,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.632,1140,274,2,2,140,106.0,0,0.895,0.596,57,74,3.94
HIST-JOB-00682,AST-S_A-0240,SEC-NDLS-GZB-UP,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.884,833,86,2,0,130,25.5,0,1.487,0.316,22,57,1.26
HIST-JOB-00683,AST-S_A-0076,SEC-NDLS-GZB-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.455,227,236,2,2,130,25.5,0,1.572,0.618,37,47,4.21
HIST-JOB-00684,AST-ENG-0289,SEC-GZB-ALJN-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.854,443,114,0,3,140,106.0,1,1.308,0.314,118,153,1.24
HIST-JOB-00685,AST-TRD-0014,SEC-ALJN-CNB-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.583,799,223,1,1,130,302.0,0,1.023,0.67,55,95,4.86
HIST-JOB-00686,AST-TRD-0015,SEC-ALJN-CNB-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.655,559,211,1,1,130,302.0,1,0.91,0.576,52,74,3.7
HIST-JOB-00687,AST-ENG-0232,SEC-GZB-ALJN-DN,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.379,1919,331,0,3,140,106.0,1,1.178,0.731,83,145,5.69
HIST-JOB-00688,AST-TRD-0037,SEC-ALJN-CNB-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.891,589,118,1,1,130,302.0,0,0.907,0.345,48,98,1.47
HIST-JOB-00689,AST-S_A-0079,SEC-NDLS-GZB-UP,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.927,1693,55,2,2,130,25.5,0,0.874,0.464,39,54,2.51
HIST-JOB-00690,AST-ENG-0184,SEC-GZB-ALJN-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.733,2070,231,0,3,140,106.0,0,1.022,0.333,121,149,1.38
HIST-JOB-00691,AST-ENG-0096,SEC-GZB-ALJN-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.799,1649,253,0,3,140,106.0,1,0.711,0.356,115,156,1.56
HIST-JOB-00692,AST-S_A-0080,SEC-ALJN-CNB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.924,1804,57,2,2,130,302.0,0,1.336,0.372,29,60,1.69
HIST-JOB-00693,AST-S_A-0154,SEC-ALJN-CNB-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.677,1250,249,2,0,130,302.0,0,0.791,0.453,36,59,2.4
HIST-JOB-00694,AST-TRD-0262,SEC-ALJN-CNB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.67,1811,161,1,1,130,302.0,0,1.209,0.502,48,58,2.89
HIST-JOB-00695,AST-S_A-0237,SEC-GZB-ALJN-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.669,1097,191,2,2,140,106.0,0,1.305,0.518,25,63,3.06
HIST-JOB-00696,AST-ENG-0233,SEC-NDLS-GZB-DN,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.98,1669,33,0,0,130,25.5,0,1.103,0.443,90,133,2.31
HIST-JOB-00697,AST-S_A-0274,SEC-ALJN-CNB-UP,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.826,826,118,2,0,130,302.0,0,1.081,0.364,20,48,1.62
HIST-JOB-00698,AST-ENG-0250,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.919,1677,69,0,0,130,25.5,0,1.38,0.372,49,81,1.69
HIST-JOB-00699,AST-TRD-0097,SEC-ALJN-CNB-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.677,1677,164,1,1,130,302.0,1,1.134,0.528,42,92,3.17
HIST-JOB-00700,AST-ENG-0045,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.483,2030,342,0,0,130,25.5,0,1.07,0.648,54,66,4.58
HIST-JOB-00701,AST-TRD-0011,SEC-GZB-ALJN-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.873,537,95,1,1,140,106.0,0,1.156,0.436,57,85,2.24
HIST-JOB-00702,AST-S_A-0053,SEC-ALJN-CNB-UP,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.884,1053,113,2,0,130,302.0,0,0.764,0.364,27,37,1.62
HIST-JOB-00703,AST-S_A-0250,SEC-GZB-ALJN-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.896,1251,28,2,2,140,106.0,0,1.237,0.348,41,61,1.5
HIST-JOB-00704,AST-TRD-0214,SEC-ALJN-CNB-DN,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.634,308,280,1,1,130,302.0,0,1.023,0.544,40,75,3.34
HIST-JOB-00705,AST-S_A-0177,SEC-NDLS-GZB-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.828,1480,239,2,0,130,25.5,0,0.5,0.421,38,70,2.11
HIST-JOB-00706,AST-S_A-0151,SEC-NDLS-GZB-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.821,2139,122,2,0,130,25.5,0,0.951,0.324,31,41,1.32
HIST-JOB-00707,AST-S_A-0045,SEC-GZB-ALJN-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.404,1535,251,2,2,140,106.0,0,1.186,0.775,36,67,6.32
HIST-JOB-00708,AST-S_A-0121,SEC-NDLS-GZB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.937,769,112,2,0,130,25.5,0,0.541,0.387,47,64,1.81
HIST-JOB-00709,AST-TRD-0033,SEC-ALJN-CNB-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.636,1128,192,1,1,130,302.0,0,1.046,0.61,68,86,4.11
HIST-JOB-00710,AST-TRD-0024,SEC-GZB-ALJN-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.597,526,326,1,1,140,106.0,0,0.861,0.6,57,86,3.99
HIST-JOB-00711,AST-TRD-0053,SEC-NDLS-GZB-DN,TRD,CANTILEVER_ADJUSTMENT,3,0.885,486,35,1,1,130,25.5,0,1.308,0.338,40,68,1.42
HIST-JOB-00712,AST-ENG-0150,SEC-ALJN-CNB-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.792,491,95,0,2,130,302.0,0,0.881,0.481,57,113,2.68
HIST-JOB-00713,AST-S_A-0213,SEC-ALJN-CNB-UP,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.814,691,341,2,0,130,302.0,1,0.5,0.315,23,49,1.25
HIST-JOB-00714,AST-ENG-0126,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.632,2000,184,0,0,130,25.5,0,1.349,0.559,50,71,3.51
HIST-JOB-00715,AST-ENG-0186,SEC-ALJN-CNB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.81,1816,221,0,0,130,302.0,0,0.841,0.41,38,61,2.01
HIST-JOB-00716,AST-ENG-0206,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.974,656,15,0,0,140,106.0,1,0.737,0.3,47,70,1.15
HIST-JOB-00717,AST-ENG-0215,SEC-GZB-ALJN-DN,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.253,678,304,0,0,140,106.0,1,1.391,0.888,88,119,8.08
HIST-JOB-00718,AST-S_A-0076,SEC-ALJN-CNB-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.655,1306,170,2,2,130,302.0,0,1.126,0.605,43,64,4.05
HIST-JOB-00719,AST-S_A-0044,SEC-GZB-ALJN-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.704,1871,186,2,2,140,106.0,0,0.677,0.617,33,54,4.19
HIST-JOB-00720,AST-ENG-0110,SEC-ALJN-CNB-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.716,1430,209,0,2,130,302.0,1,0.717,0.522,69,99,3.1
HIST-JOB-00721,AST-ENG-0217,SEC-ALJN-CNB-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.963,715,21,0,3,130,302.0,0,0.712,0.395,89,134,1.88
HIST-JOB-00722,AST-ENG-0230,SEC-ALJN-CNB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.761,305,200,0,3,130,302.0,1,1.078,0.419,122,148,2.09
HIST-JOB-00723,AST-TRD-0120,SEC-ALJN-CNB-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.518,1027,307,1,1,130,302.0,0,0.977,0.551,59,89,3.42
HIST-JOB-00724,AST-S_A-0127,SEC-GZB-ALJN-UP,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.509,1225,351,2,2,140,106.0,0,0.788,0.648,54,86,4.58
HIST-JOB-00725,AST-ENG-0032,SEC-GZB-ALJN-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.775,1539,242,0,3,140,106.0,0,0.837,0.414,104,147,2.04
HIST-JOB-00726,AST-S_A-0266,SEC-NDLS-GZB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.75,2010,119,2,2,130,25.5,0,1.228,0.48,40,57,2.67
HIST-JOB-00727,AST-S_A-0259,SEC-GZB-ALJN-UP,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.513,1862,362,2,2,140,106.0,0,0.693,0.724,32,49,5.59
HIST-JOB-00728,AST-ENG-0243,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.974,1934,76,0,0,140,106.0,0,0.878,0.248,28,54,0.81
HIST-JOB-00729,AST-ENG-0268,SEC-ALJN-CNB-DN,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.359,546,318,0,2,130,302.0,1,1.177,0.793,61,91,6.59
HIST-JOB-00730,AST-ENG-0216,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.87,1581,166,0,0,130,25.5,0,0.903,0.317,26,44,1.26
HIST-JOB-00731,AST-ENG-0294,SEC-GZB-ALJN-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.959,2062,11,0,2,140,106.0,0,1.134,0.445,65,105,2.33
HIST-JOB-00732,AST-TRD-0071,SEC-ALJN-CNB-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.7,1912,182,1,1,130,302.0,0,1.161,0.467,61,74,2.54
HIST-JOB-00733,AST-S_A-0174,SEC-GZB-ALJN-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.924,1392,55,2,0,140,106.0,0,0.929,0.299,24,47,1.14
HIST-JOB-00734,AST-ENG-0159,SEC-ALJN-CNB-DN,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.771,1874,152,0,2,130,302.0,0,0.648,0.49,70,110,2.77
HIST-JOB-00735,AST-ENG-0273,SEC-ALJN-CNB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.711,276,301,0,3,130,302.0,0,0.848,0.364,102,148,1.62
HIST-JOB-00736,AST-ENG-0274,SEC-NDLS-GZB-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.804,1186,115,0,0,130,25.5,0,0.943,0.564,86,112,3.57
HIST-JOB-00737,AST-TRD-0132,SEC-GZB-ALJN-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.773,155,184,1,1,140,106.0,0,0.753,0.428,57,87,2.17
HIST-JOB-00738,AST-ENG-0158,SEC-NDLS-GZB-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.55,466,287,0,3,130,25.5,0,1.1,0.605,84,129,4.05
HIST-JOB-00739,AST-S_A-0212,SEC-ALJN-CNB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.874,1392,102,2,2,130,302.0,0,1.168,0.406,32,44,1.97
HIST-JOB-00740,AST-TRD-0261,SEC-GZB-ALJN-UP,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.923,1598,71,1,1,140,106.0,0,1.015,0.373,54,90,1.69
HIST-JOB-00741,AST-S_A-0284,SEC-NDLS-GZB-UP,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.958,1727,43,2,2,130,25.5,0,0.974,0.395,27,53,1.88
HIST-JOB-00742,AST-ENG-0073,SEC-NDLS-GZB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.775,574,165,0,3,130,25.5,0,1.025,0.361,118,151,1.6
HIST-JOB-00743,AST-S_A-0086,SEC-ALJN-CNB-UP,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.223,1795,294,2,2,130,302.0,1,1.435,0.865,61,79,7.7
HIST-JOB-00744,AST-ENG-0109,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.719,2035,149,0,0,130,25.5,0,1.003,0.455,48,80,2.42
HIST-JOB-00745,AST-TRD-0222,SEC-NDLS-GZB-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.765,346,163,1,1,130,25.5,0,1.163,0.5,59,78,2.87
HIST-JOB-00746,AST-TRD-0126,SEC-ALJN-CNB-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.693,2127,172,1,1,130,302.0,0,1.207,0.536,66,93,3.25
HIST-JOB-00747,AST-TRD-0003,SEC-GZB-ALJN-UP,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.98,1405,18,1,1,140,106.0,0,1.155,0.346,66,90,1.48
HIST-JOB-00748,AST-ENG-0042,SEC-ALJN-CNB-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.641,770,221,0,0,130,302.0,0,0.931,0.519,49,77,3.07
HIST-JOB-00749,AST-ENG-0199,SEC-ALJN-CNB-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.258,1883,354,0,3,130,302.0,0,1.463,0.823,101,136,7.04
HIST-JOB-00750,AST-ENG-0011,SEC-ALJN-CNB-DN,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.713,94,73,0,0,130,302.0,0,1.468,0.589,79,133,3.86
HIST-JOB-00751,AST-TRD-0019,SEC-ALJN-CNB-DN,TRD,CANTILEVER_ADJUSTMENT,3,0.554,428,324,1,1,130,302.0,0,1.207,0.469,52,76,2.56
HIST-JOB-00752,AST-TRD-0257,SEC-GZB-ALJN-DN,TRD,CANTILEVER_ADJUSTMENT,3,0.98,916,13,1,1,140,106.0,0,0.678,0.304,45,83,1.17
HIST-JOB-00753,AST-S_A-0268,SEC-NDLS-GZB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.94,778,43,2,0,130,25.5,1,0.652,0.314,50,62,1.24
HIST-JOB-00754,AST-TRD-0219,SEC-NDLS-GZB-DN,TRD,CANTILEVER_ADJUSTMENT,3,0.664,154,364,1,1,130,25.5,0,0.782,0.404,51,65,1.96
HIST-JOB-00755,AST-ENG-0115,SEC-GZB-ALJN-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.98,1182,72,0,2,140,106.0,0,0.5,0.398,53,113,1.9
HIST-JOB-00756,AST-ENG-0013,SEC-GZB-ALJN-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.612,1780,282,0,2,140,106.0,1,0.746,0.634,54,108,4.4
HIST-JOB-00757,AST-TRD-0246,SEC-ALJN-CNB-DN,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.861,1083,110,1,1,130,302.0,0,0.913,0.417,35,55,2.07
HIST-JOB-00758,AST-S_A-0267,SEC-NDLS-GZB-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.762,1429,138,2,2,130,25.5,0,1.185,0.497,23,50,2.84
HIST-JOB-00759,AST-TRD-0161,SEC-NDLS-GZB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.436,451,330,1,1,130,25.5,0,1.056,0.644,33,67,4.53
HIST-JOB-00760,AST-ENG-0029,SEC-NDLS-GZB-DN,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.692,313,236,0,3,130,25.5,0,1.043,0.519,85,146,3.07
HIST-JOB-00761,AST-ENG-0238,SEC-GZB-ALJN-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.697,1743,129,0,2,140,106.0,0,1.149,0.617,66,102,4.19
HIST-JOB-00762,AST-S_A-0099,SEC-ALJN-CNB-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.786,474,183,2,2,130,302.0,1,0.669,0.412,38,50,2.03
HIST-JOB-00763,AST-ENG-0228,SEC-NDLS-GZB-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.542,853,303,0,3,130,25.5,0,1.394,0.54,117,168,3.3
HIST-JOB-00764,AST-ENG-0160,SEC-NDLS-GZB-DN,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.961,623,32,0,0,130,25.5,0,1.212,0.433,92,121,2.22
HIST-JOB-00765,AST-ENG-0122,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.866,1252,198,0,0,130,25.5,0,0.666,0.356,26,41,1.56
HIST-JOB-00766,AST-ENG-0097,SEC-GZB-ALJN-DN,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.867,1468,110,0,2,140,106.0,1,0.944,0.473,54,100,2.6
HIST-JOB-00767,AST-S_A-0054,SEC-ALJN-CNB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.556,1416,306,2,0,130,302.0,0,0.9,0.562,42,60,3.54
HIST-JOB-00768,AST-S_A-0110,SEC-NDLS-GZB-UP,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.929,2091,122,2,0,130,25.5,0,0.909,0.262,31,54,0.9
HIST-JOB-00769,AST-TRD-0038,SEC-GZB-ALJN-DN,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.624,1417,202,1,1,140,106.0,0,0.94,0.551,43,55,3.42
HIST-JOB-00770,AST-S_A-0016,SEC-NDLS-GZB-UP,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.821,531,82,2,2,130,25.5,0,1.153,0.526,53,71,3.15
HIST-JOB-00771,AST-TRD-0135,SEC-NDLS-GZB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.853,1133,99,1,1,130,25.5,1,0.963,0.468,52,90,2.55
HIST-JOB-00772,AST-ENG-0234,SEC-NDLS-GZB-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.67,622,204,0,3,130,25.5,0,1.269,0.386,108,154,1.8
HIST-JOB-00773,AST-TRD-0273,SEC-GZB-ALJN-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.874,1836,43,1,1,140,106.0,1,1.134,0.441,38,61,2.29
HIST-JOB-00774,AST-S_A-0097,SEC-ALJN-CNB-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.487,1592,172,2,2,130,302.0,0,1.351,0.66,28,64,4.73
HIST-JOB-00775,AST-TRD-0042,SEC-NDLS-GZB-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.908,1207,74,1,1,130,25.5,0,0.961,0.422,48,93,2.12
HIST-JOB-00776,AST-S_A-0256,SEC-ALJN-CNB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.864,325,95,2,0,130,302.0,0,0.5,0.399,48,66,1.91
HIST-JOB-00777,AST-S_A-0019,SEC-NDLS-GZB-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.777,2039,263,2,0,130,25.5,0,0.894,0.335,35,55,1.4
HIST-JOB-00778,AST-TRD-0081,SEC-NDLS-GZB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.562,891,241,1,1,130,25.5,0,1.054,0.64,64,103,4.48
HIST-JOB-00779,AST-S_A-0173,SEC-GZB-ALJN-UP,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.737,404,161,2,2,140,106.0,0,0.872,0.532,56,86,3.21
HIST-JOB-00780,AST-S_A-0092,SEC-GZB-ALJN-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.575,1975,231,2,2,140,106.0,0,1.08,0.604,34,44,4.04
HIST-JOB-00781,AST-S_A-0051,SEC-NDLS-GZB-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.842,397,160,2,0,130,25.5,0,0.99,0.355,25,42,1.55
HIST-JOB-00782,AST-ENG-0141,SEC-NDLS-GZB-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.942,1535,29,0,3,130,25.5,0,0.75,0.267,110,154,0.93
HIST-JOB-00783,AST-TRD-0297,SEC-ALJN-CNB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.964,1129,14,1,1,130,302.0,0,0.892,0.425,64,97,2.14
HIST-JOB-00784,AST-ENG-0120,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.919,2159,86,0,0,140,106.0,0,0.798,0.352,43,75,1.53
HIST-JOB-00785,AST-S_A-0225,SEC-ALJN-CNB-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.763,411,170,2,0,130,302.0,0,1.09,0.4,30,41,1.92
HIST-JOB-00786,AST-S_A-0182,SEC-ALJN-CNB-UP,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.88,183,201,2,0,130,302.0,0,0.782,0.359,20,50,1.58
HIST-JOB-00787,AST-TRD-0079,SEC-NDLS-GZB-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.675,1712,363,1,1,130,25.5,1,0.668,0.489,48,79,2.76
HIST-JOB-00788,AST-TRD-0056,SEC-ALJN-CNB-UP,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.727,1661,205,1,1,130,302.0,0,0.948,0.512,53,90,3.0
HIST-JOB-00789,AST-TRD-0014,SEC-ALJN-CNB-UP,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.874,1307,57,1,1,130,302.0,1,1.347,0.417,66,90,2.07
